DIST_CODE,DIST_NAME,RETAILER,LAPU_SIM,ADDRESS,LATITUDE,LONGITUDE,LANDMARK,Country,State,DISTRICT,VILLAGE,TEHSIL,PINCODE,CONTACT_NUM,CONTACT,CONTACT_EMAIL,EVD_FLAG,ACT_RECHARGE,GCMO,PRODUCT_TYPE,RETAILER_CATEGORY,RETAILER_BUS,SIGNAGE_TYPE,RETAILER_TYPE,SALES
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268092,7770900406,Plot No 268092 Uttar Pradesh,26.84669,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268092,92680208320,PRAKASH BAGDE,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,TELECOM,NONLIT,MULTI BRANDED,160
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268052,7770900407,Plot No 268052 Uttar Pradesh,26.846695,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268052,926805805,RAKESH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,CHEMIST,NA,MULTI BRANDED,72
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268072,7770900407,Plot No 268072 Uttar Pradesh,26.8467,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268072,9268088731,SHIVRAJ BAIRWA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,NA,MULTI BRANDED,93
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268052,7770900408,Plot No 268052 Uttar Pradesh,26.846705,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,JAIPUR,JAIPUR,JAIPUR,268052,9268038,YUNUS KHAN,,,RECHARGE,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,56
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268012,7770900408,Plot No 268012 Uttar Pradesh,26.84671,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268012,92680212604,MANBAR DENI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,187
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268052,7770900409,Plot No 268052 Uttar Pradesh,26.846715,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268052,92680169641,HEMRAJ SAHOO,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NONLIT,MULTI BRANDED,20
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268052,7770900409,Plot No 268052 Uttar Pradesh,26.846685,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268052,9268032206,GHANSHYAM SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,120
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268092,7770900410,Plot No 268092 Uttar Pradesh,26.84669,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268092,9268097190,MAHESH SUWALKI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,173
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268052,7770900410,Plot No 268052 Uttar Pradesh,26.846695,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268052,92680235415,VINOD KUMAR JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,GENERAL STORE,NA,MULTI BRANDED,200
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268072,7770900411,Plot No 268072 Uttar Pradesh,26.8467,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268072,9268019526,SIRAJ MOHAMMAD,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHER,NA,MULTI BRANDED,189
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268055,7770900411,Plot No 268055 Uttar Pradesh,26.846705,80.946205,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268055,92680252856,OM PRAKASH SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,62
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268011,7770900412,Plot No 268011 Uttar Pradesh,26.84671,80.94621,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268011,92680149364,RAM RATAN CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,192
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268055,7770900412,Plot No 268055 Uttar Pradesh,26.846715,80.946215,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268055,92680160921,RADHA MOHAN SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,197
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268055,7770900413,Plot No 268055 Uttar Pradesh,26.846715,80.946215,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268055,92680150904,MAHADEV CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,LIT,MULTI BRANDED,74
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268011,7770900413,Plot No 268011 Uttar Pradesh,26.84671,80.94621,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268011,92680209235,MURLI MANOHAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,149
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268055,7770900414,Plot No 268055 Uttar Pradesh,26.846705,80.946205,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268055,92680211468,VIJAY KUMAR SINGH,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,88
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268072,7770900414,Plot No 268072 Uttar Pradesh,26.8467,80.9462,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268072,92680107973,AVINASH KHANDELWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,78
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268055,7770900415,Plot No 268055 Uttar Pradesh,26.846695,80.946195,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268055,92680180797,HEMRAJ,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NONLIT,MULTI BRANDED,58
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268099,7770900415,Plot No 268099 Uttar Pradesh,26.84669,80.94619,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268099,92680690,GOPAL CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,LIT,MULTI BRANDED,104
1056819,Distributor of Uttar Pradesh,Uttar Pradesh Retailer 268055,7770900416,Plot No 268055 Uttar Pradesh,26.846685,80.946185,Center of Uttar Pradesh,India,Uttar Pradesh,,,,268055,92680116613,AJIT SINGH RATHORE,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,LIT,MULTI BRANDED,44
1056820,Distributor of Rajasthan,Rajasthan Retailer 277485,7770900416,Plot No 277485 Rajasthan,27.0238,74.217885,Center of Rajasthan,India,Rajasthan,,,,277485,9277426382,AMIT PAREEK,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,113
1056820,Distributor of Rajasthan,Rajasthan Retailer 277489,7770900417,Plot No 277489 Rajasthan,27.0238,74.21789,Center of Rajasthan,India,Rajasthan,,,,277489,9277436755,BHANWAR,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,130
1056820,Distributor of Rajasthan,Rajasthan Retailer 277485,7770900417,Plot No 277485 Rajasthan,27.0238,74.217895,Center of Rajasthan,India,Rajasthan,,,,277485,927741842,RAJESH KHANDELWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,86
1056820,Distributor of Rajasthan,Rajasthan Retailer 277489,7770900418,Plot No 277489 Rajasthan,27.0238,74.2179,Center of Rajasthan,India,Rajasthan,,,,277489,92774142683,AMIT PAREEK,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NONLIT,MULTI BRANDED,35
1056820,Distributor of Rajasthan,Rajasthan Retailer 277485,7770900418,Plot No 277485 Rajasthan,27.0238,74.217905,Center of Rajasthan,India,Rajasthan,,,,277485,92774155814,SUNIL AGARWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,GENERAL STORE,GS & NONLIT,MULTI BRANDED,87
1056820,Distributor of Rajasthan,Rajasthan Retailer 277481,7770900419,Plot No 277481 Rajasthan,27.0238,74.21791,Center of Rajasthan,India,Rajasthan,,,,277481,9277419380,MUKESH KUMAR CHOUDHARY,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,19
1056820,Distributor of Rajasthan,Rajasthan Retailer 277485,7770900419,Plot No 277485 Rajasthan,27.0238,74.217915,Center of Rajasthan,India,Rajasthan,,,,277485,927749962,AJAY KHANDELWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,GENERAL STORE,NONLIT,MULTI BRANDED,160
1056820,Distributor of Rajasthan,Rajasthan Retailer 277459,7770900420,Plot No 277459 Rajasthan,27.023785,74.2179,Center of Rajasthan,India,Rajasthan,,,,277459,9277459890,ABHISHEK SOLANKI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,143
1056820,Distributor of Rajasthan,Rajasthan Retailer 277499,7770900420,Plot No 277499 Rajasthan,27.02379,74.2179,Center of Rajasthan,India,Rajasthan,,,,277499,92774118899,JITENDRA KUMAR,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,50
1056820,Distributor of Rajasthan,Rajasthan Retailer 277459,7770900421,Plot No 277459 Rajasthan,27.023795,74.2179,Center of Rajasthan,India,Rajasthan,,,,277459,9277445773,DEVENDRA GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS   ,MULTI BRANDED,116
1056820,Distributor of Rajasthan,Rajasthan Retailer 277489,7770900421,Plot No 277489 Rajasthan,27.0238,74.2179,Center of Rajasthan,India,Rajasthan,,,,277489,92774247384,YOGESH GARG,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,108
1056820,Distributor of Rajasthan,Rajasthan Retailer 277459,7770900422,Plot No 277459 Rajasthan,27.023805,74.2179,Center of Rajasthan,India,Rajasthan,,,,277459,92774275394,SHYAM SUNDAR GOYAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,OTHERS,GS,MULTI BRANDED,10
1056820,Distributor of Rajasthan,Rajasthan Retailer 277419,7770900422,Plot No 277419 Rajasthan,27.02381,74.2179,Center of Rajasthan,India,Rajasthan,,,,277419,92774181310,MAHAVIR SWAMI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,98
1056820,Distributor of Rajasthan,Rajasthan Retailer 277459,7770900423,Plot No 277459 Rajasthan,27.023815,74.2179,Center of Rajasthan,India,Rajasthan,,,,277459,92774150460,MANNA RAM,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,GS,MULTI BRANDED,54
1056820,Distributor of Rajasthan,Rajasthan Retailer 277459,7770900423,Plot No 277459 Rajasthan,27.023785,74.2179,Center of Rajasthan,India,Rajasthan,,,,277459,92774111462,MONESH KISHORE SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,GS,MULTI BRANDED,10
1056820,Distributor of Rajasthan,Rajasthan Retailer 277499,7770900424,Plot No 277499 Rajasthan,27.02379,74.2179,Center of Rajasthan,India,Rajasthan,,,,277499,9277441104,DHEERAJ TURPANI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,NA,MULTI BRANDED,142
1056820,Distributor of Rajasthan,Rajasthan Retailer 277459,7770900424,Plot No 277459 Rajasthan,27.023795,74.2179,Center of Rajasthan,India,Rajasthan,,,,277459,9277458332,KISHORE PARWANI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,70
1056820,Distributor of Rajasthan,Rajasthan Retailer 277489,7770900425,Plot No 277489 Rajasthan,27.0238,74.2179,Center of Rajasthan,India,Rajasthan,,,,277489,9277472879,MANISH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,NA,MULTI BRANDED,26
1056820,Distributor of Rajasthan,Rajasthan Retailer 277455,7770900425,Plot No 277455 Rajasthan,27.023805,74.217905,Center of Rajasthan,India,Rajasthan,,,,277455,92774139911,MAHENDRA KUMAR MAHESHCHANDANI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,146
1056820,Distributor of Rajasthan,Rajasthan Retailer 277411,7770900426,Plot No 277411 Rajasthan,27.02381,74.21791,Center of Rajasthan,India,Rajasthan,,,,277411,92774270961,KANHAIYA LAL SHARMA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,72
1056820,Distributor of Rajasthan,Rajasthan Retailer 277455,7770900426,Plot No 277455 Rajasthan,27.023815,74.217915,Center of Rajasthan,India,Rajasthan,,,,277455,9277483309,SUNNY JINDAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NA,MULTI BRANDED,154
1056820,Distributor of Rajasthan,Rajasthan Retailer 277455,7770900427,Plot No 277455 Rajasthan,27.023815,74.217915,Center of Rajasthan,India,Rajasthan,,,,277455,9277445574,DEEPAK KHANDELWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,NA,MULTI BRANDED,90
1056820,Distributor of Rajasthan,Rajasthan Retailer 277411,7770900427,Plot No 277411 Rajasthan,27.02381,74.21791,Center of Rajasthan,India,Rajasthan,,,,277411,92774210737,SUDEEP JAMINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,26
1056820,Distributor of Rajasthan,Rajasthan Retailer 277455,7770900428,Plot No 277455 Rajasthan,27.023805,74.217905,Center of Rajasthan,India,Rajasthan,,,,277455,92774116305,VISHWANATH VIJAY,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,CHEMIST,GS,MULTI BRANDED,10
1056820,Distributor of Rajasthan,Rajasthan Retailer 277489,7770900428,Plot No 277489 Rajasthan,27.0238,74.2179,Center of Rajasthan,India,Rajasthan,,,,277489,9277422725,BHAGWAN DAS,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,OTHERS,GS,MULTI BRANDED,113
1056820,Distributor of Rajasthan,Rajasthan Retailer 277455,7770900429,Plot No 277455 Rajasthan,27.023795,74.217895,Center of Rajasthan,India,Rajasthan,,,,277455,92774241101,RAVI AGRAWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,GS,MULTI BRANDED,82
1056820,Distributor of Rajasthan,Rajasthan Retailer 277499,7770900429,Plot No 277499 Rajasthan,27.02379,74.21789,Center of Rajasthan,India,Rajasthan,,,,277499,92774248628,ASHOK MAHESHWARI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,TELECOM,NA,MULTI BRANDED,73
1056820,Distributor of Rajasthan,Rajasthan Retailer 277455,7770900430,Plot No 277455 Rajasthan,27.023785,74.217885,Center of Rajasthan,India,Rajasthan,,,,277455,92774267260,SUNIL KUMAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,175
1056821,Distributor of Sikkim,Sikkim Retailer 278835,7770900430,Plot No 278835 Sikkim,27.533,88.512185,Center of Sikkim,India,Sikkim,,,,278835,9278878103,MANTHAN KHATRI,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,42
1056821,Distributor of Sikkim,Sikkim Retailer 278839,7770900431,Plot No 278839 Sikkim,27.533,88.51219,Center of Sikkim,India,Sikkim,,,,278839,92788176915,RAJEEV SHARMA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,186
1056821,Distributor of Sikkim,Sikkim Retailer 278835,7770900431,Plot No 278835 Sikkim,27.533,88.512195,Center of Sikkim,India,Sikkim,,,,278835,92788181374,SUNIL JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,GENERAL STORE,NA,MULTI BRANDED,133
1056821,Distributor of Sikkim,Sikkim Retailer 278832,7770900432,Plot No 278832 Sikkim,27.533,88.5122,Center of Sikkim,India,Sikkim,,,,278832,9278838624,MUKESH KANEWAL,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,GS,MULTI BRANDED,121
1056821,Distributor of Sikkim,Sikkim Retailer 278835,7770900432,Plot No 278835 Sikkim,27.533,88.512205,Center of Sikkim,India,Sikkim,,,,278835,9278885021,ASHISH PAREEK,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NONLIT,MULTI BRANDED,194
1056821,Distributor of Sikkim,Sikkim Retailer 278831,7770900433,Plot No 278831 Sikkim,27.533,88.51221,Center of Sikkim,India,Sikkim,,,,278831,92788226990,RAMAN M.M.,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,80
1056821,Distributor of Sikkim,Sikkim Retailer 278835,7770900433,Plot No 278835 Sikkim,27.533,88.512215,Center of Sikkim,India,Sikkim,,,,278835,92788176089,ASHISH VERMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NA,MULTI BRANDED,139
1056821,Distributor of Sikkim,Sikkim Retailer 278852,7770900434,Plot No 278852 Sikkim,27.532985,88.5122,Center of Sikkim,India,Sikkim,,,,278852,9278885918,N.L. JONWAL,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,155
1056821,Distributor of Sikkim,Sikkim Retailer 278892,7770900434,Plot No 278892 Sikkim,27.53299,88.5122,Center of Sikkim,India,Sikkim,,,,278892,92788120182,LOKESH AKHODIA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NONLIT,MULTI BRANDED,159
1056821,Distributor of Sikkim,Sikkim Retailer 278852,7770900435,Plot No 278852 Sikkim,27.532995,88.5122,Center of Sikkim,India,Sikkim,,,,278852,9278817154,BHANU DHAKAD,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,NA,MULTI BRANDED,114
1056821,Distributor of Sikkim,Sikkim Retailer 278832,7770900435,Plot No 278832 Sikkim,27.533,88.5122,Center of Sikkim,India,Sikkim,,,,278832,92788194066,RAMDAYAL CHOUDHARY,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,167
1056821,Distributor of Sikkim,Sikkim Retailer 278852,7770900436,Plot No 278852 Sikkim,27.533005,88.5122,Center of Sikkim,India,Sikkim,,,,278852,92788179750,RAKESH KUMAWAT,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NA,MULTI BRANDED,60
1056821,Distributor of Sikkim,Sikkim Retailer 278812,7770900436,Plot No 278812 Sikkim,27.53301,88.5122,Center of Sikkim,India,Sikkim,,,,278812,92788191734,RAJENDRA PRASAD YOGI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,112
1056821,Distributor of Sikkim,Sikkim Retailer 278852,7770900437,Plot No 278852 Sikkim,27.533015,88.5122,Center of Sikkim,India,Sikkim,,,,278852,92788118711,MAHAVEER PRASAD JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,GENERAL STORE,NA,MULTI BRANDED,189
1056821,Distributor of Sikkim,Sikkim Retailer 278852,7770900437,Plot No 278852 Sikkim,27.532985,88.5122,Center of Sikkim,India,Sikkim,,,,278852,92788160991,MANJU JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,GS,MULTI BRANDED,82
1056821,Distributor of Sikkim,Sikkim Retailer 278892,7770900438,Plot No 278892 Sikkim,27.53299,88.5122,Center of Sikkim,India,Sikkim,,,,278892,9278865453,RAKESH SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,GS,MULTI BRANDED,50
1056821,Distributor of Sikkim,Sikkim Retailer 278852,7770900438,Plot No 278852 Sikkim,27.532995,88.5122,Center of Sikkim,India,Sikkim,,,,278852,92788269898,RAMVEER SINGH,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,158
1056821,Distributor of Sikkim,Sikkim Retailer 278832,7770900439,Plot No 278832 Sikkim,27.533,88.5122,Center of Sikkim,India,Sikkim,,,,278832,92788250883,CHUTTAN LAL JI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,OTHERS,NA,MULTI BRANDED,198
1056821,Distributor of Sikkim,Sikkim Retailer 278855,7770900439,Plot No 278855 Sikkim,27.533005,88.512205,Center of Sikkim,India,Sikkim,,,,278855,9278877038,RADHEY SHYAM,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,192
1056821,Distributor of Sikkim,Sikkim Retailer 278811,7770900440,Plot No 278811 Sikkim,27.53301,88.51221,Center of Sikkim,India,Sikkim,,,,278811,92788267335,NEERAJ ARYA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,TELECOM,NA,MULTI BRANDED,186
1056821,Distributor of Sikkim,Sikkim Retailer 278855,7770900440,Plot No 278855 Sikkim,27.533015,88.512215,Center of Sikkim,India,Sikkim,,,,278855,92788123771,LALARAM SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A+,TELECOM,NONLIT,MULTI BRANDED,62
1056821,Distributor of Sikkim,Sikkim Retailer 278855,7770900441,Plot No 278855 Sikkim,27.533015,88.512215,Center of Sikkim,India,Sikkim,,,,278855,92788123629,MAHENDRA KUMAR JAIN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,OTHERS,NA,MULTI BRANDED,100
1056821,Distributor of Sikkim,Sikkim Retailer 278811,7770900441,Plot No 278811 Sikkim,27.53301,88.51221,Center of Sikkim,India,Sikkim,,,,278811,92788248961,SUMER SINGH,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,D,TELECOM,NA,MULTI BRANDED,18
1056821,Distributor of Sikkim,Sikkim Retailer 278855,7770900442,Plot No 278855 Sikkim,27.533005,88.512205,Center of Sikkim,India,Sikkim,,,,278855,92788132998,MAHESH KUMAR JANGID,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,GS,MULTI BRANDED,26
1056821,Distributor of Sikkim,Sikkim Retailer 278832,7770900442,Plot No 278832 Sikkim,27.533,88.5122,Center of Sikkim,India,Sikkim,,,,278832,9278842638,KAILASH SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,TELECOM,NA,MULTI BRANDED,58
1056821,Distributor of Sikkim,Sikkim Retailer 278855,7770900443,Plot No 278855 Sikkim,27.532995,88.512195,Center of Sikkim,India,Sikkim,,,,278855,92788204755,RAJENDRA   ,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,97
1056821,Distributor of Sikkim,Sikkim Retailer 278899,7770900443,Plot No 278899 Sikkim,27.53299,88.51219,Center of Sikkim,India,Sikkim,,,,278899,92788253302,RAJESH KUMAR SHARMA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,GS,MULTI BRANDED,189
1056821,Distributor of Sikkim,Sikkim Retailer 278855,7770900444,Plot No 278855 Sikkim,27.532985,88.512185,Center of Sikkim,India,Sikkim,,,,278855,92788259389,ASHOK GUPTA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,138
1056822,Distributor of Arunachal Pradesh,Arunachal Pradesh Retailer 289485,7770900444,Plot No 289485 Arunachal Pradesh,28.218,94.727785,Center of Arunachal Pradesh,India,Arunachal Pradesh,,,,289485,92894232198,GIRIRAJ PRADHAN,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,A,OTHERS,LIT,MULTI BRANDED,118
1056822,Distributor of Arunachal Pradesh,Arunachal Pradesh Retailer 289489,7770900445,Plot No 289489 Arunachal Pradesh,28.218,94.72779,Center of Arunachal Pradesh,India,Arunachal Pradesh,,,,289489,9289447176,RAJESH GUPTA,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,C,GENERAL STORE,NONLIT,MULTI BRANDED,83
1056822,Distributor of Arunachal Pradesh,Arunachal Pradesh Retailer 289485,7770900445,Plot No 289485 Arunachal Pradesh,28.218,94.727795,Center of Arunachal Pradesh,India,Arunachal Pradesh,,,,289485,9289428291,MOHD. SHAKIR,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,OTHERS,NA,MULTI BRANDED,37
1056822,Distributor of Arunachal Pradesh,Arunachal Pradesh Retailer 289488,7770900446,Plot No 289488 Arunachal Pradesh,28.218,94.7278,Center of Arunachal Pradesh,India,Arunachal Pradesh,,,,289488,9289444951,,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,160
1056822,Distributor of Arunachal Pradesh,Arunachal Pradesh Retailer 289485,7770900446,Plot No 289485 Arunachal Pradesh,28.218,94.727805,Center of Arunachal Pradesh,India,Arunachal Pradesh,,,,289485,92894113896,SATYANARAYAN GUPTA,,YES,RECHARGE,GCMO,RECHARGE COUPON,E,GENERAL STORE,NA,MULTI BRANDED,180
1056822,Distributor of Arunachal Pradesh,Arunachal Pradesh Retailer 289481,7770900447,Plot No 289481 Arunachal Pradesh,28.218,94.72781,Center of Arunachal Pradesh,India,Arunachal Pradesh,,,,289481,9289419201,KAMAL KUMAR SAINI,,YES,RECHARGE & ACTIVATION,GCMO,STARTER PACK AND RECHARGE,B,TELECOM,NA,MULTI BRANDED,87
